year,age,female_deaths,male_deaths,total_deaths,female_pop,male_pop,total_pop
1885,9,255.07,288.23,543.3,47734,48677,96411
1885,10,212.06,229.18,441.24,45890,46668,92558
1885,11,172.05,216.18,388.23,45939,46870,92809
1885,12,192.05,181.15,373.2,44524,45703,90227
1885,13,178.04,150.12,328.16,45920,46940,92860
1885,14,207.06,158.12,365.18,42631,43934,86565
1885,15,162.04,159.13,321.17,41578,42326,83904
1885,16,182.04,157.12,339.16,37566,38080,75646
1885,17,160.04,169.14,329.18,41805,42878,84683
1885,18,190.05,220.18,410.23,45200,46132,91332
1885,19,230.06,284.23,514.29,44030,44346,88376
1885,20,223.06,264.21,487.27,43646,43449,87095
1885,21,208.06,260.21,468.27,42399,42190,84589
1885,22,221.06,238.19,459.25,40256,39288,79544
1885,23,199.06,252.21,451.27,37545,35872,73417
1885,24,211.06,232.19,443.25,39475,37467,76942
1885,25,205.06,244.2,449.26,38894,36854,75748
1885,26,233.06,251.2,484.26,37848,35396,73244
1885,27,233.06,235.19,468.25,34203,31421,65624
1885,28,201.06,209.17,410.23,32612,29798,62410
1885,29,208.05,214.18,422.23,32189,29888,62077
1885,30,235.06,215.18,450.24,34174,31304,65478
1885,31,245.07,185.15,430.22,30820,27967,58787
1885,32,196.05,183.15,379.2,28630,26175,54805
1885,33,198.06,215.18,413.24,29936,27444,57380
1885,34,217.06,194.16,411.22,30180,27255,57435
1885,35,254.06,222.18,476.24,30987,27944,58931
1885,36,206.05,201.16,407.21,28467,25431,53898
1885,37,218.06,212.17,430.23,26872,24146,51018
1885,38,222.06,177.14,399.2,26092,23631,49723
1885,39,238.06,201.16,439.22,27626,24635,52261
1885,40,246.07,240.19,486.26,28772,25884,54656
1885,41,237.07,244.2,481.27,27045,24103,51148
1885,42,200.06,237.19,437.25,27539,24179,51718
1885,43,209.05,271.22,480.27,25810,22904,48714
1885,44,214.06,254.21,468.27,26587,23777,50364
1885,45,209.05,278.22,487.27,24708,21640,46348
1885,46,230.07,250.21,480.28,23651,20682,44333
1885,47,204.06,259.21,463.27,24151,21550,45701
1885,48,225.06,305.25,530.31,25081,22036,47117
1885,49,233.06,283.23,516.29,25781,22726,48507
1885,50,269.07,333.27,602.34,25943,22988,48931
1885,51,273.07,311.26,584.33,25580,22647,48227
1885,52,268.08,366.3,634.38,22797,20297,43094
1885,53,261.07,306.24,567.31,21037,18625,39662
1885,54,291.08,344.28,635.36,22607,19710,42317
1885,55,315.08,344.28,659.36,23133,20300,43433
1885,56,323.09,353.29,676.38,21982,18821,40803
1885,57,328.08,390.32,718.4,19969,17465,37434
1885,58,366.09,452.36,818.45,22321,19076,41397
1885,59,406.11,482.39,888.5,22625,19493,42118
1885,60,458.12,471.38,929.5,20880,17660,38540
1885,61,461.12,458.37,919.49,21272,18464,39736
1885,62,475.13,489.4,964.53,20214,16906,37120
1885,63,537.15,521.42,1058.57,18599,16110,34709
1885,64,498.13,470.38,968.51,16760,14162,30922
1885,65,492.13,465.38,957.51,15552,13119,28671
1885,66,542.14,530.43,1072.57,15363,12638,28001
1885,67,576.16,518.42,1094.58,14129,11578,25707
1885,68,548.15,574.47,1122.62,14363,11556,25919
1885,69,582.16,542.44,1124.6,13364,10612,23976
1885,70,591.16,582.47,1173.63,11280,8994,20274
1885,71,506.13,491.4,997.53,9299,7145,16444
1885,72,579.15,509.41,1088.56,10289,7697,17986
1885,73,706.19,530.43,1236.62,9920,7274,17194
1885,74,619.16,561.46,1180.62,8474,6293,14767
1885,75,591.16,483.39,1074.55,6158,4271,10429
1885,76,568.15,419.34,987.49,5961,4266,10227
1885,77,511.14,449.36,960.5,5857,4096,9953
1885,78,579.16,441.36,1020.52,4999,3450,8449
1885,79,568.15,408.33,976.48,4681,3141,7822
1885,80,507.14,356.29,863.43,4179.74,2744.92,6924.66
1885,81,497.14,397.33,894.47,3661.56,2385.86,6047.42
1885,82,468.13,352.28,820.41,3093.94,1926.01,5019.95
1885,83,432.11,290.23,722.34,2484.61,1426.88,3911.49
1885,84,391.11,285.24,676.35,1943.92,1057.05,3000.97
1885,85,335.09,196.16,531.25,1666.43,865.44,2531.87
1885,86,307.08,180.15,487.23,1362.53,703.77,2066.3
1885,87,260.07,145.12,405.19,1103.6,578.4,1682
1885,88,200.06,160.13,360.19,825.75,431.65,1257.4
1885,89,180.05,94.07,274.12,590.64,294.08,884.72
1885,90,143.04,87.07,230.11,462.05,211.4,673.45
1885,91,112.03,57.05,169.08,335.26,138.25,473.51
1885,92,78.02,46.04,124.06,240.25,88.84,329.09
1885,93,76.02,18.02,94.04,154.59,47.97,202.56
1885,94,46.01,20.02,66.03,102.22,29.39,131.61
1885,95,28.01,7,35.01,59.68,12.04,71.72
1885,96,13,2,15,32.8,7.21,40.01
1885,97,12,7.01,19.01,19.51,6.82,26.33
1885,98,3,3,6,9.17,3.53,12.7
1885,99,3,1.01,4.01,5.45,0.95,6.4
1885,100,1,0,1,3,0,3
1885,101,1,0,1,1.47,0,1.47
1885,102,0,0,0,1,0,1
1885,103,1,0,1,0.49,0,0.49
1885,104,0,0,0,0,0,0
1885,105,0,0,0,0,0,0
1885,106,0,0,0,0,0,0
1885,107,0,0,0,0,0,0
1885,108,0,0,0,0,0,0
1885,109,0,0,0,0,0,0
1885,110+,0,0,0,0,0,0
1886,0,6850.06,8716.01,15566.07,61604,63933,125537
1886,1,1960.31,2136.45,4096.76,59209,61063,120272
1886,2,1196.19,1308.51,2504.7,54771,56535,111306
1886,3,820.13,900.04,1720.17,53753,55195,108948
1886,4,667.11,709.82,1376.93,51888,53639,105527
1886,5,531.08,521.6,1052.68,50993,51697,102690
1886,6,430.06,444.51,874.57,52056,53026,105082
1886,7,373.06,354.41,727.47,48977,49964,98941
1886,8,285.05,300.35,585.4,50271,51230,101501
1886,9,250.03,272.31,522.34,47819,48879,96698
1886,10,209.04,205.24,414.28,47409,48314,95723
1886,11,206.03,175.2,381.23,45616,46353,91969
1886,12,166.02,164.19,330.21,45663,46579,92242
1886,13,175.03,126.15,301.18,44238,45451,89689
1886,14,188.03,170.2,358.23,45618,46695,92313
1886,15,177.03,160.19,337.22,42292,43639,85931
1886,16,186.03,164.19,350.22,41159,41981,83140
1886,17,144.02,188.22,332.24,37050,37637,74687
1886,18,174.02,173.19,347.21,41186,42254,83440
1886,19,206.03,234.27,440.3,44406,45300,89706
1886,20,199.03,273.31,472.34,43164,43285,86449
1886,21,231.04,234.27,465.31,42861,42526,85387
1886,22,212.03,295.34,507.37,41673,41558,83231
1886,23,210.03,252.29,462.32,39581,38672,78253
1886,24,186.03,230.27,416.3,36956,35305,72261
1886,25,232.03,248.28,480.31,38924,36920,75844
1886,26,205.03,223.25,428.28,38357,36294,74651
1886,27,208.03,226.26,434.29,37362,34903,72265
1886,28,209.03,238.27,447.3,33782,31024,64806
1886,29,225.03,169.2,394.23,32258,29443,61701
1886,30,204.03,179.2,383.23,31837,29545,61382
1886,31,225.03,198.23,423.26,33795,30998,64793
1886,32,222.03,185.21,407.24,30484,27691,58175
1886,33,205.03,184.21,389.24,28334,25896,54230
1886,34,221.03,179.2,400.23,29638,27176,56814
1886,35,208.03,172.2,380.23,29870,26995,56865
1886,36,231.04,211.24,442.28,30685,27675,58360
1886,37,202.03,183.21,385.24,28194,25173,53367
1886,38,226.04,181.21,407.25,26595,23923,50518
1886,39,191.03,208.24,399.27,25813,23423,49236
1886,40,199.03,177.2,376.23,27351,24396,51747
1886,41,218.03,220.26,438.29,28493,25621,54114
1886,42,230.04,201.23,431.27,26791,23835,50626
1886,43,216.03,221.26,437.29,27307,23889,51196
1886,44,243.04,236.27,479.31,25566,22607,48173
1886,45,235.04,220.25,455.29,26339,23478,49817
1886,46,216.04,268.31,484.35,24454,21349,45803
1886,47,182.03,224.26,406.29,23405,20401,43806
1886,48,218.03,235.27,453.3,23906,21237,45143
1886,49,221.04,262.3,483.34,24812,21720,46532
1886,50,210.03,251.29,461.32,25487,22390,47877
1886,51,267.05,317.37,584.42,25643,22637,48280
1886,52,284.04,297.34,581.38,25285,22290,47575
1886,53,271.04,312.36,583.4,22506,19945,42451
1886,54,241.04,310.36,551.4,20739,18289,39028
1886,55,254.04,336.38,590.42,22293,19360,41653
1886,56,319.05,312.36,631.41,22797,19944,42741
1886,57,363.05,318.37,681.42,21631,18433,40064
1886,58,301.05,326.38,627.43,19604,17025,36629
1886,59,356.06,427.49,783.55,21914,18592,40506
1886,60,426.07,455.53,881.6,22174,19000,41174
1886,61,434.07,465.54,899.61,20400,17185,37585
1886,62,439.07,480.55,919.62,20782,17981,38763
1886,63,459.07,484.55,943.62,19692,16388,36080
1886,64,505.08,490.56,995.64,18063,15606,33669
1886,65,477.08,478.55,955.63,16246,13686,29932
1886,66,508.08,443.51,951.59,15019,12618,27637
1886,67,549.09,521.6,1070.69,14794,12107,26901
1886,68,479.07,490.56,969.63,13559,11025,24584
1886,69,577.09,506.58,1083.67,13790,10997,24787
1886,70,620.1,540.62,1160.72,12771,10049,22820
1886,71,567.09,512.59,1079.68,10727,8458,19185
1886,72,553.08,454.53,1007.61,8753,6648,15401
1886,73,563.09,496.57,1059.66,9645,7178,16823
1886,74,612.1,499.58,1111.68,9260,6728,15988
1886,75,614.09,494.57,1108.66,7871,5770,13641
1886,76,524.08,438.51,962.59,5579,3815,9394
1886,77,499.08,364.42,863.5,5421,3828,9249
1886,78,561.08,399.46,960.54,5314,3650,8964
1886,79,512.08,403.46,915.54,4426,3025,7451
1886,80,474.07,400.46,874.53,4057.99,2726.75,6784.74
1886,81,474.07,360.41,834.48,3674.97,2367.56,6042.53
1886,82,475.07,318.37,793.44,3181.02,2011.87,5192.89
1886,83,421.06,316.36,737.42,2637.34,1600.52,4237.86
1886,84,356.06,234.27,590.33,2073.54,1139.8,3213.34
1886,85,293.05,207.24,500.29,1588.06,819.25,2407.31
1886,86,259.04,153.17,412.21,1340.38,674.77,2015.15
1886,87,257.04,126.14,383.18,1076.66,539.8,1616.46
1886,88,221.03,133.15,354.18,870.79,424.99,1295.78
1886,89,187.03,93.11,280.14,632.4,302.83,935.23
1886,90,117.01,75.09,192.1,431.68,204.64,636.32
1886,91,108.01,57.07,165.08,332.8,138.63,471.43
1886,92,79.01,32.03,111.04,240.14,87.05,327.19
1886,93,66.01,30.04,96.05,160.94,55.75,216.69
1886,94,45.01,12.01,57.02,94.23,29.11,123.34
1886,95,31,9.02,40.02,65.51,16.03,81.54
1886,96,20,5.01,25.01,38.96,7.53,46.49
1886,97,11,1,12,20.01,2.55,22.56
1886,98,7,1,8,12.16,1.96,14.12
1886,99,5,1,6,6.12,1.51,7.63
1886,100,1,0,1,3.45,0.46,3.91
1886,101,3,0,3,1.99,0,1.99
1886,102,1.01,0,1.01,0.99,0,0.99
1886,103,0,0,0,0.49,0,0.49
1886,104,0,0,0,0,0,0
1886,105,0,0,0,0,0,0
1886,106,0,0,0,0,0,0
1886,107,0,0,0,0,0,0
1886,108,0,0,0,0,0,0
1886,109,0,0,0,0,0,0
1886,110+,0,0,0,0,0,0
1887,0,6398.52,8062.62,14461.14,63058,65071,128129
1887,1,1912.45,2167.32,4079.77,58650,60387,119037
1887,2,1156.27,1229.32,2385.59,57665,59367,117032
1887,3,837.2,911.97,1749.17,53632,55275,108907
1887,4,646.15,677.72,1323.87,52865,54232,107097
1887,5,491.12,515.55,1006.67,51152,52851,104003
1887,6,403.09,378.4,781.49,50391,51051,101442
1887,7,340.08,396.42,736.5,51537,52486,104023
1887,8,287.07,307.33,594.4,48537,49505,98042
1887,9,248.06,267.28,515.34,49899,50814,100713
1887,10,235.06,243.26,478.32,47490,48506,95996
1887,11,169.04,192.21,361.25,47088,47995,95083
1887,12,166.04,173.18,339.22,45303,46064,91367
1887,13,170.04,167.18,337.22,45387,46317,91704
1887,14,161.04,142.15,303.19,43933,45182,89115
1887,15,175.04,156.16,331.2,45214,46373,91587
1887,16,204.05,193.2,397.25,41778,43227,85005
1887,17,179.05,210.23,389.28,40522,41372,81894
1887,18,157.04,187.2,344.24,36309,36804,73113
1887,19,177.04,200.22,377.26,40351,41044,81395
1887,20,211.05,226.24,437.29,43486,43253,86739
1887,21,223.05,288.3,511.35,42217,41573,83790
1887,22,218.05,288.31,506.36,41936,41553,83489
1887,23,240.05,249.27,489.32,40841,40396,81237
1887,24,223.06,270.29,493.35,38870,37585,76455
1887,25,247.05,227.24,474.29,36284,34396,70680
1887,26,214.06,230.25,444.31,38280,36050,74330
1887,27,215.05,221.24,436.29,37768,35454,73222
1887,28,238.05,231.25,469.3,36811,34156,70967
1887,29,202.05,232.25,434.3,33280,30415,63695
1887,30,218.05,196.21,414.26,31808,28968,60776
1887,31,200.05,196.21,396.26,31410,29104,60514
1887,32,197.05,198.21,395.26,33382,30572,63954
1887,33,212.05,176.19,388.24,30118,27305,57423
1887,34,174.04,160.17,334.21,28012,25549,53561
1887,35,219.05,177.19,396.24,29327,26851,56178
1887,36,192.05,184.2,376.25,29551,26658,56209
1887,37,209.05,211.23,420.28,30376,27349,57725
1887,38,209.05,178.19,387.24,27902,24883,52785
1887,39,223.06,184.2,407.26,26321,23625,49946
1887,40,199.05,223.24,422.29,25561,23133,48694
1887,41,218.06,208.22,426.28,27085,24103,51188
1887,42,199.05,209.22,408.27,28215,25312,53527
1887,43,216.05,243.26,459.31,26525,23542,50067
1887,44,204.05,208.22,412.27,27039,23593,50632
1887,45,208.05,224.24,432.29,25287,22317,47604
1887,46,234.06,209.22,443.28,26076,23169,49245
1887,47,226.05,246.26,472.31,24219,21039,45258
1887,48,186.04,220.23,406.27,23165,20126,43291
1887,49,211.05,246.26,457.31,23648,20951,44599
1887,50,242.06,267.28,509.34,24560,21422,45982
1887,51,252.06,277.3,529.36,25218,22063,47281
1887,52,224.05,302.32,526.37,25343,22287,47630
1887,53,287.07,309.33,596.4,24975,21945,46920
1887,54,285.07,298.32,583.39,22217,19598,41815
1887,55,294.07,267.28,561.35,20468,17935,38403
1887,56,298.07,324.35,622.42,21981,19009,40990
1887,57,306.07,358.38,664.45,22428,19600,42028
1887,58,337.08,376.4,713.48,21272,18083,39355
1887,59,323.08,327.35,650.43,19246,16627,35873
1887,60,343.08,390.42,733.5,21493,18131,39624
1887,61,461.11,447.48,908.59,21715,18520,40235
1887,62,441.11,435.47,876.58,19940,16695,36635
1887,63,477.11,454.48,931.59,20312,17488,37800
1887,64,480.12,475.51,955.63,19188,15890,35078
1887,65,478.11,509.55,987.66,17555,15109,32664
1887,66,490.12,507.54,997.66,15745,13210,28955
1887,67,495.12,479.52,974.64,14479,12121,26600
1887,68,521.12,494.53,1015.65,14266,11591,25857
1887,69,560.13,486.52,1046.65,13017,10523,23540
1887,70,592.14,485.52,1077.66,13181,10469,23650
1887,71,582.14,524.56,1106.7,12172,9518,21690
1887,72,557.13,494.53,1051.66,10163,7969,18132
1887,73,533.13,519.56,1052.69,8191,6165,14356
1887,74,515.12,408.43,923.55,9059,6676,15735
1887,75,609.15,518.55,1127.7,8647,6230,14877
1887,76,596.14,512.55,1108.69,7300,5303,12603
1887,77,475.11,417.44,892.55,5068,3413,8481
1887,78,427.11,345.37,772.48,4891,3446,8337
1887,79,532.12,356.38,888.5,4778,3249,8027
1887,80,495.12,403.43,898.55,4089.75,2754.84,6844.59
1887,81,466.11,354.38,820.49,3582.41,2342.94,5925.35
1887,82,458.11,328.35,786.46,3198.17,2026.31,5224.48
1887,83,437.1,310.33,747.43,2734.24,1695.84,4430.08
1887,84,417.1,278.29,695.39,2242.48,1321.16,3563.64
1887,85,322.08,186.2,508.28,1747.63,918.14,2665.77
1887,86,290.07,167.18,457.25,1319.08,642.66,1961.74
1887,87,233.06,122.13,355.19,1079.09,532.85,1611.94
1887,88,185.05,127.14,312.19,835.81,409.76,1245.57
1887,89,181.05,93.1,274.15,664.79,310.57,975.36
1887,90,152.03,76.08,228.11,476.17,217.15,693.32
1887,91,101.02,59.07,160.09,322.1,139.88,461.98
1887,92,74.02,38.04,112.06,237.91,93.58,331.49
1887,93,65.01,26.03,91.04,167.82,56.28,224.1
1887,94,44.02,18.02,62.04,103.63,34.03,137.66
1887,95,24,11.01,35.01,56.32,18.62,74.94
1887,96,19,4,23,40.54,9.2,49.74
1887,97,12,4,16,23.33,4.51,27.84
1887,98,6,0,6,10.79,1.53,12.32
1887,99,3,0,3,6.29,0.98,7.27
1887,100,2,1,3,3.04,1.01,4.05
1887,101,0,1,1,1.43,0.46,1.89
1887,102,0,0,0,0,0,0
1887,103,0,0,0,0.51,0,0.51
1887,104,0,0,0,0.49,0,0.49
1887,105,0,0,0,0,0,0
1887,106,0,0,0,0,0,0
1887,107,0,0,0,0,0,0
1887,108,0,0,0,0,0,0
1887,109,0,0,0,0,0,0
1887,110+,0,0,0,0,0,0
1888,0,6050.11,7645.46,13695.57,63400,65731,129131
1888,1,1773.33,1954.39,3727.72,60156,61397,121553
1888,2,1064.19,1036.74,2100.93,57021,58492,115513
1888,3,756.14,762.54,1518.68,56411,57978,114389
1888,4,542.1,562.4,1104.5,52650,54211,106861
1888,5,440.08,448.32,888.4,52076,53379,105455
1888,6,320.06,364.26,684.32,50490,52145,102635
1888,7,288.06,295.21,583.27,49819,50439,100258
1888,8,233.04,265.19,498.23,51042,51894,102936
1888,9,239.04,219.16,458.2,48080,49009,97089
1888,10,200.04,218.15,418.19,49474,50362,99836
1888,11,182.03,207.15,389.18,47116,48047,95163
1888,12,164.03,163.12,327.15,46752,47625,94377
1888,13,175.03,143.1,318.13,44967,45713,90680
1888,14,188.03,114.08,302.11,45038,45941,90979
1888,15,194.04,160.12,354.16,43463,44705,88168
1888,16,172.03,164.12,336.15,44521,45587,90108
1888,17,207.03,212.16,419.19,40857,41905,82762
1888,18,190.03,196.14,386.17,39451,39404,78855
1888,19,156.03,177.13,333.16,35152,34066,69218
1888,20,175.03,202.14,377.17,39069,36667,75736
1888,21,206.04,256.18,462.22,42114,41773,83887
1888,22,222.04,242.17,464.21,40866,41273,82139
1888,23,217.04,261.18,478.22,40676,40017,80693
1888,24,224.04,260.18,484.22,39690,39083,78773
1888,25,219.04,229.16,448.2,37798,36682,74480
1888,26,218.04,182.13,400.17,35317,33546,68863
1888,27,225.04,197.14,422.18,37426,34777,72203
1888,28,195.04,231.16,426.2,36987,34388,71375
1888,29,220.04,220.15,440.19,36086,33218,69304
1888,30,223.04,189.14,412.18,32632,29643,62275
1888,31,168.03,197.15,365.18,31257,28321,59578
1888,32,205.04,186.13,391.17,30923,28433,59356
1888,33,196.03,177.13,373.16,32935,29958,62893
1888,34,236.05,154.11,390.16,29711,26750,56461
1888,35,188.03,173.12,361.15,27636,25102,52738
1888,36,218.04,173.12,391.16,28969,26340,55309
1888,37,215.04,205.15,420.19,29197,26200,55397
1888,38,227.05,186.13,413.18,30032,26917,56949
1888,39,220.04,174.13,394.17,27565,24467,52032
1888,40,205.04,202.14,407.18,26004,23229,49233
1888,41,208.04,185.14,393.18,25261,22764,48025
1888,42,216.04,223.16,439.2,26785,23699,50484
1888,43,220.04,228.16,448.2,27915,24889,52804
1888,44,243.04,230.17,473.21,26228,23194,49422
1888,45,198.03,227.17,425.2,26759,23254,50013
1888,46,228.04,242.18,470.22,25008,22013,47021
1888,47,236.05,230.17,466.22,25794,22804,48598
1888,48,231.04,260.19,491.23,23956,20745,44701
1888,49,227.05,238.17,465.22,22920,19810,42730
1888,50,208.04,283.2,491.24,23384,20599,43983
1888,51,255.05,277.2,532.25,24273,21062,45335
1888,52,273.05,278.2,551.25,24940,21695,46635
1888,53,286.05,326.23,612.28,25042,21905,46947
1888,54,313.06,343.25,656.31,24632,21577,46209
1888,55,283.05,337.24,620.29,21883,19272,41155
1888,56,285.05,312.22,597.27,20137,17593,37730
1888,57,324.06,345.25,669.31,21645,18623,40268
1888,58,306.06,363.26,669.32,22072,19178,41250
1888,59,375.07,409.3,784.37,20905,17700,38605
1888,60,392.07,411.29,803.36,18874,16237,35111
1888,61,380.07,409.29,789.36,21057,17677,38734
1888,62,426.08,497.36,923.44,21233,18044,39277
1888,63,451.08,498.35,949.43,19454,16216,35670
1888,64,490.09,489.35,979.44,19803,16991,36794
1888,65,538.1,566.4,1104.5,18679,15369,34048
1888,66,552.1,540.38,1092.48,17045,14576,31621
1888,67,578.11,548.39,1126.5,15227,12695,27922
1888,68,534.09,503.36,1037.45,13955,11615,25570
1888,69,568.11,513.37,1081.48,13716,11087,24803
1888,70,589.11,570.41,1159.52,12430,10023,22453
1888,71,629.11,535.38,1164.49,12587,9955,22542
1888,72,678.13,601.43,1279.56,11600,9003,20603
1888,73,624.11,554.39,1178.5,9614,7453,17067
1888,74,600.11,491.35,1091.46,7664,5691,13355
1888,75,561.1,506.36,1067.46,8497,6209,14706
1888,76,649.12,535.38,1184.5,8043,5709,13752
1888,77,656.12,531.38,1187.5,6763,4836,11599
1888,78,551.1,414.29,965.39,4617,3030,7647
1888,79,457.08,372.26,829.34,4414,3096,7510
1888,80,527.1,372.26,899.36,4195.52,2829.27,7024.79
1888,81,527.1,370.26,897.36,3609.78,2379.55,5989.33
1888,82,441.09,379.28,820.37,3118.61,1998.79,5117.4
1888,83,439.08,311.22,750.3,2747.95,1705.6,4453.55
1888,84,399.08,292.21,691.29,2309.16,1402.26,3711.42
1888,85,369.07,271.2,640.27,1864.86,1084.19,2949.05
1888,86,362.07,185.13,547.2,1442.11,741.8,2183.91
1888,87,269.05,144.1,413.15,1063.56,500.92,1564.48
1888,88,211.04,120.08,331.12,865.77,406.96,1272.73
1888,89,165.03,106.08,271.11,652.04,298.57,950.61
1888,90,142.03,77.06,219.09,495.5,224.62,720.12
1888,91,118.02,58.04,176.06,347.39,148.9,496.29
1888,92,78.02,30.03,108.05,236.66,92.29,328.95
1888,93,67.01,24.01,91.02,167.63,61.26,228.89
1888,94,47.01,9.01,56.02,113.25,34.37,147.62
1888,95,29.01,9,38.01,68.25,18.9,87.15
1888,96,24,8.01,32.01,35.09,11.36,46.45
1888,97,12,2,14,25.37,5.29,30.66
1888,98,12,2,14,14.25,2.5,16.75
1888,99,1,1,2,6.18,1.53,7.71
1888,100,2,1,3,3.8,0.45,4.25
1888,101,0,0,0,2.06,0,2.06
1888,102,0,0,0,1.43,0,1.43
1888,103,0,0,0,0,0,0
1888,104,0,0,0,0.51,0,0.51
1888,105,0,0,0,0.49,0,0.49
1888,106,0,0,0,0,0,0
1888,107,0,0,0,0,0,0
1888,108,0,0,0,0,0,0
1888,109,0,0,0,0,0,0
1888,110+,0,0,0,0,0,0
1889,0,6408,7763.64,14171.64,62062,63885,125947
1889,1,1631.25,1702.9,3334.15,60492,62318,122810
1889,2,949.15,999.11,1948.26,58540,59693,118233
1889,3,760.12,715.8,1475.92,55798,57251,113049
1889,4,556.09,570.63,1126.72,55513,56997,112510
1889,5,425.07,415.46,840.53,51960,53441,105401
1889,6,323.05,330.37,653.42,51486,52707,104193
1889,7,301.05,298.33,599.38,49987,51596,101583
1889,8,236.03,279.31,515.34,49357,49953,99310
1889,9,225.03,228.25,453.28,50609,51433,102042
1889,10,181.03,206.23,387.26,47683,48567,96250
1889,11,187.03,183.21,370.24,49093,49932,99025
1889,12,144.03,176.2,320.23,46760,47654,94414
1889,13,150.03,130.15,280.18,46410,47293,93703
1889,14,155.03,148.16,303.19,44559,45398,89957
1889,15,191.03,146.17,337.2,44469,45480,89949
1889,16,205.03,173.19,378.22,42704,43984,86688
1889,17,206.03,190.21,396.24,43463,44344,87807
1889,18,195.03,231.26,426.29,39597,40148,79745
1889,19,203.03,198.22,401.25,38187,37206,75393
1889,20,206.03,175.2,381.23,33997,31569,65566
1889,21,152.02,220.25,372.27,37705,35621,73326
1889,22,213.03,226.25,439.28,40707,39927,80634
1889,23,210.03,262.29,472.32,39538,39350,78888
1889,24,197.03,255.28,452.31,39514,38363,77877
1889,25,204.04,232.26,436.3,38582,37701,76283
1889,26,241.04,247.27,488.31,36877,35530,72407
1889,27,237.04,213.24,450.28,34540,32442,66982
1889,28,209.03,216.24,425.27,36613,33738,70351
1889,29,227.03,208.23,435.26,36272,33457,69729
1889,30,204.03,212.24,416.27,35435,32421,67856
1889,31,224.04,181.2,405.24,32120,28991,61111
1889,32,212.03,186.2,398.23,30797,27724,58521
1889,33,209.03,194.21,403.24,30483,27835,58318
1889,34,184.03,178.2,362.23,32474,29425,61899
1889,35,215.03,198.23,413.26,29290,26285,55575
1889,36,207.04,168.18,375.22,27244,24643,51887
1889,37,193.03,212.24,405.27,28615,25929,54544
1889,38,218.03,203.23,421.26,28837,25782,54619
1889,39,231.04,202.22,433.26,29667,26519,56186
1889,40,206.03,240.27,446.3,27245,24118,51363
1889,41,232.04,203.23,435.27,25691,22868,48559
1889,42,186.03,192.21,378.24,24959,22426,47385
1889,43,205.03,186.21,391.24,26473,23338,49811
